diag_id,context,curr_audio_id,res_audio_id,curr_text,res_text,curr_emotion,curr_speed,curr_volume,res_emotion,res_speed,res_volume
game_128,"A : Hey, did you see that incredible play last night on the game stream? B : Absolutely! It was insane, I jumped out of my chair! A : I know, right? We should totally try that move next time we play.",game_128/c_0.wav,game_128/r_0.wav,"B: That could be a bit of a challenge, but I'm up for it.  ","  Well, we can take it slow, no need to rush into it.",neutral,slow,normal,unfriendly,normal,normal
food_363,"A : I can't wait to tell you about this new restaurant I discovered! B : Oh really? I'm all ears, what's so special about this place? A : They have the most amazing fusion dishes, and the ambiance is just perfect for a night out.",food_363/c_0.wav,food_363/r_0.wav,B: That sounds interesting! What kind of dishes do they serve?  ,"  They have a variety, but the truffle risotto and the chili chocolate steak are out of this world.",neutral,slow,quiet,neutral,normal,normal
weather_218,"A : Isn't it just the most perfect day? The sun is out, and there's a gentle breeze in the air! B : Oh absolutely, it's the kind of day that makes you want to sing out loud! A : You're not wrong there! It completely lifts your spirits, doesn't it?",weather_218/c_2.wav,weather_218/r_2.wav,"B: We might as well enjoy it while it lasts, right?  ",  You said it! Let's make the most of every sunny second!,cheerful,fast,loud,cheerful,normal,normal
game_183,"A : I couldn't believe we actually won that match! B : Right?! Our final play was epic - a real game changer! A : I know, I hope we can keep this winning streak going.",game_183/c_0.wav,game_183/r_0.wav,B: Let's plan our strategy for the next game.  ,"  Yeah, good thinking. We should analyze our opponent's tactics carefully.",neutral,normal,normal,neutral,normal,normal
school_362,"A : I got the highest grade in class on the math test! B : That's awesome, you've been studying so hard for it! A : Yeah, and now I'm looking forward to the weekend!",school_362/c_0.wav,school_362/r_0.wav,B: I might need some of your math notes for the next test.  ,"  Absolutely, happy to help you out with them!",neutral,normal,normal,friendly,normal,normal
health_131,"A : I finally hit my goal of running five miles every day this week! B : That's amazing! How do you feel after accomplishing that? A : I feel incredible, energized and ready to take on more challenges!",health_131/c_2.wav,health_131/r_2.wav,B: Maybe we can sign up for a marathon next month?  ,"  Signing up for a marathon would be a dream come true, let's hope we can do it!",friendly,normal,normal,cheerful,normal,normal
game_448,"A : I totally crushed the final level last night! B : No way, that level is super hard, how did you manage to beat it? A : Just a lot of practice and a bit of luck, you know?",game_448/c_0.wav,game_448/r_0.wav,B: I've been stuck on that level for days now.  ,"  Don't worry, you'll get past it soon, want me to show you a trick or two?",neutral,slow,normal,cheerful,normal,normal
travel_278,"A : Man, you won't believe how amazing the beaches were in Thailand, it was like a paradise on earth! B : Wow, that sounds incredible! I've always wanted to visit Thailand. A : The food was so good too, every meal was an adventure.",travel_278/c_2.wav,travel_278/r_2.wav,B: I wonder what the best time is to go there.  ,"  I hope you get to go! From what I know, the period from November to February is the ideal time for a visit, it's not too hot and just perfect for the beaches.",friendly,normal,normal,friendly,normal,normal
technology_187,"A : Have you seen the latest smartwatch release? It's got some really wild features! B : Yeah, I've seen it, but I'm not sure it's all that different from the last model. A : Well, I'm hoping it'll help me with my fitness goals, plus the new design is pretty sleek.",technology_187/c_0.wav,technology_187/r_0.wav,"B: It does have a couple of interesting upgrades, I'll admit.  ","  Yeah, the battery life improvement alone could be worth it.",neutral,normal,normal,neutral,normal,normal
finance_328,"A : I just got my bonus today, and it's more than I expected! B : That's fantastic news! Have you thought about how you're going to use it? A : I'm thinking about investing some of it, but I'm not quite sure where to start.",finance_328/c_1.wav,finance_328/r_1.wav,B: The stock market can be a good option if you're looking for an investment.  ,  Thanks for the suggestion! I'll need to do some research - fingers crossed.,friendly,normal,normal,friendly,normal,normal
sport_302,"A : Did you catch the game last night? What a comeback! B : Yes, absolutely! The final quarter was insane, the energy in the stadium must've been electric! A : I know, right? And that three-pointer at the buzzer? Unbelievable!",sport_302/c_2.wav,sport_302/r_2.wav,B: They've been playing really well this season.  ,  Fingers crossed they keep this momentum going!,friendly,normal,normal,friendly,normal,normal
family_408,"A : Hey, guess what? My sister just got engaged, and she's throwing a massive party next weekend! B : That’s fantastic! I’d love to come celebrate with you all. It’s going to be such a happy occasion! A : I’m glad you're excited! Family gatherings like this mean the world to me.",family_408/c_1.wav,family_408/r_1.wav,"B: So, what should I bring for the party?  ","  Just bring yourself, and maybe a bottle of wine if you have one to spare. You know, whatever's easier for you.",unfriendly,normal,normal,unfriendly,normal,normal
beauty_482,"A : I've been trying out this new skincare routine, and my skin feels amazing! B : Oh wow, that's fantastic! What products are you using? A : I mainly use natural oils and a homemade scrub. It's pretty simple, actually.",beauty_482/c_1.wav,beauty_482/r_1.wav,B: Do you think it would work for sensitive skin?  ,"  It could, though you know how tricky sensitive skin can be, I wouldn't bet on it without a patch test.",unfriendly,slow,quiet,unfriendly,normal,normal
travel_345,"A : I just got back from Bali, and it was absolutely amazing! B : No way! That’s incredible, I’ve always wanted to go there! What was your favorite part? A : The beaches were beautiful, but I loved the culture and the food even more.",travel_345/c_0.wav,travel_345/r_0.wav,B: When should we start planning our next trip?  ,"  Hmm, good question, we should sit down and look at some dates.",neutral,normal,normal,neutral,slow,quiet
food_115,"A : I can't wait to try the new Thai place that opened up down the street! B : Oh, I've heard about it too, the reviews are amazing, especially for their Pad Thai. A : You know, we should go there this Friday, kick off the weekend with some spicy curry!",food_115/c_0.wav,food_115/r_0.wav,"B: That sounds like a great idea, I'm pretty open on Friday.  ","  Awesome, let's make it a relaxed evening then, no rush.",neutral,slow,quiet,cheerful,normal,normal
finance_67,"A : I just got my tax refund, and it’s a pretty decent amount! B : That’s amazing! Have you thought about investing some of it? A : Definitely! I’ve been looking into stocks, maybe a few mutual funds too.",finance_67/c_2.wav,finance_67/r_2.wav,"B: Stocks can be volatile, so it’s wise to diversify your investments.  ","  Absolutely, I’m all for a balanced portfolio – maybe add some real estate or commodities too.",friendly,normal,quiet,friendly,normal,normal
work_587,"A : I can't believe we finished the project two weeks early! B : Yeah, it's a huge relief. We should definitely celebrate this weekend. A : Absolutely, dinner is on me, guys!",work_587/c_0.wav,work_587/r_0.wav,"B: So, who's going to lead the next project?  ","  Well, I guess we'll figure that out at the next team meeting.",neutral,slow,quiet,unfriendly,normal,normal
health_7,"A : I finally hit my goal of jogging five miles today! B : That's fantastic! You've been working so hard at this. A : I know, right? I feel so energized and healthy!",health_7/c_0.wav,health_7/r_0.wav,B: I should probably start exercising too.  ,"  It's a great idea; starting is the hardest part, but I'm here to support you!",neutral,slow,quiet,friendly,normal,normal
sport_324,"A : I can't believe our team finally won the championship! B : Right? That last-minute goal was absolutely insane! A : Yeah, and the crowd went wild. The whole stadium was shaking!",sport_324/c_0.wav,sport_324/r_0.wav,B: It's going to be tough for any team to top that performance next season.  ,"  You're right, with a benchmark set so high, there's a lot of pressure now.",neutral,slow,quiet,unfriendly,slow,normal
family_530,"A : I can't believe how much Jenny has grown in the past year! B : Yeah, it's been tough since she started school... feels like she's always busy with homework or friends. A : Well, that's life, isn't it? Kids grow up and they start having their own lives!",family_530/c_0.wav,family_530/r_0.wav,B: I just wish we could have more family dinners like we used to.  ,  We should plan for one this weekend; I'm sure Jenny would love that too.,friendly,normal,normal,friendly,normal,normal
entertainment_403,"A : Did you see that new superhero movie that just came out? It's incredible! B : Absolutely! I watched the premiere night and almost jumped out of my seat from excitement! A : I know, right? The special effects were out of this world, and the storyline was so engaging.",entertainment_403/c_0.wav,entertainment_403/r_0.wav,"B: Yeah, I enjoyed the plot twist at the end a lot.  ","  Honestly, I didn't see that twist coming at all. Made the whole thing even better!",neutral,normal,normal,cheerful,normal,normal
